"P01";"358";"642";"t";"2015-01-01 05:26:35.199";"2015-01-01 05:27:34.207"
"P01";"357";"642";"t";"2015-01-01 05:27:34.207";"2015-01-01 05:31:30.201"
"P01";"358";"642";"t";"2015-01-01 05:31:30.201";"2015-01-01 05:32:29.2"
"P01";"360";"642";"t";"2015-01-01 05:32:29.2";"2015-01-01 05:34:27.202"
"P01";"361";"642";"t";"2015-01-01 05:34:27.202";"2015-01-01 05:35:26.199"
"P01";"362";"642";"t";"2015-01-01 05:35:26.199";"2015-01-01 05:36:25.294"
"P01";"363";"642";"t";"2015-01-01 05:36:25.294";"2015-01-01 05:39:22.35"
"P01";"364";"642";"t";"2015-01-01 05:39:22.35";"2015-01-01 05:40:21.202"
"P01";"365";"642";"t";"2015-01-01 05:40:21.202";"2015-01-01 05:42:19.2"
"P01";"366";"642";"t";"2015-01-01 05:42:19.2";"2015-01-01 05:44:17.2"
"P01";"365";"642";"t";"2015-01-01 05:44:17.2";"2015-01-01 05:45:16.21"
"P01";"366";"642";"t";"2015-01-01 05:45:16.21";"2015-01-01 05:46:15.2"
"P01";"367";"642";"t";"2015-01-01 05:46:15.2";"2015-01-01 05:48:13.211"
"P01";"368";"642";"t";"2015-01-01 05:48:13.211";"2015-01-01 05:49:12.212"
"P01";"369";"642";"t";"2015-01-01 05:49:12.212";"2015-01-01 05:52:09.212"
"P01";"370";"642";"t";"2015-01-01 05:52:09.212";"2015-01-01 05:53:08.203"
"P01";"372";"642";"t";"2015-01-01 05:53:08.203";"2015-01-01 05:55:06.199"
"P01";"373";"642";"t";"2015-01-01 05:55:06.199";"2015-01-01 05:56:05.201"
"P01";"374";"642";"t";"2015-01-01 05:56:05.201";"2015-01-01 05:58:03.2"
"P01";"373";"642";"t";"2015-01-01 05:58:03.2";"2015-01-01 05:59:02.2"
"P01";"372";"642";"t";"2015-01-01 05:59:02.2";"2015-01-01 06:01:00.202"
"P01";"373";"642";"t";"2015-01-01 06:01:00.202";"2015-01-01 06:10:50.2"
"P01";"374";"642";"t";"2015-01-01 06:10:50.2";"2015-01-01 06:15:49.696"
"P01";"375";"642";"t";"2015-01-01 06:15:49.696";"2015-01-01 06:20:40.214"
"P01";"376";"642";"t";"2015-01-01 06:20:40.214";"2015-01-01 06:24:50.929"
"P01";"377";"642";"t";"2015-01-01 06:24:50.929";"2015-01-01 06:25:35.215"
"P01";"378";"642";"t";"2015-01-01 06:25:35.215";"2015-01-01 06:34:26.217"
"P01";"379";"642";"t";"2015-01-01 06:34:26.217";"2015-01-01 06:38:22.219"
"P01";"380";"642";"t";"2015-01-01 06:38:22.219";"2015-01-01 06:41:19.213"
"P01";"381";"642";"t";"2015-01-01 06:41:19.213";"2015-01-01 06:43:17.224"
"P01";"382";"642";"t";"2015-01-01 06:43:17.224";"2015-01-01 07:12:50.592"
"P01";"383";"642";"t";"2015-01-01 07:12:50.592";"2015-01-01 07:16:43.202"
"P01";"384";"642";"t";"2015-01-01 07:16:43.202";"2015-01-01 07:20:43.025"
"P01";"383";"642";"t";"2015-01-01 07:20:43.025";"2015-01-01 07:21:39.168"
"P01";"382";"642";"t";"2015-01-01 07:21:39.168";"2015-01-01 07:27:33.445"
"P01";"384";"642";"t";"2015-01-01 07:27:33.445";"2015-01-01 07:33:31.087"
"P01";"386";"642";"t";"2015-01-01 07:33:31.087";"2015-01-01 07:38:21.328"
"P01";"387";"642";"t";"2015-01-01 07:38:21.328";"2015-01-01 07:43:16.21"
"P01";"388";"642";"t";"2015-01-01 07:43:16.21";"2015-01-01 07:48:26.107"
"P01";"389";"642";"t";"2015-01-01 07:48:26.107";"2015-01-01 07:53:06.203"
"P01";"388";"642";"t";"2015-01-01 07:53:06.203";"2015-01-01 07:54:12.496"
"P01";"389";"642";"t";"2015-01-01 07:54:12.496";"2015-01-01 08:00:15.955"
"P01";"391";"642";"t";"2015-01-01 08:00:15.955";"2015-01-01 08:06:52.193"
"P01";"392";"642";"t";"2015-01-01 08:06:52.193";"2015-01-01 08:10:48.198"
"P01";"393";"642";"t";"2015-01-01 08:10:48.198";"2015-01-01 08:12:46.756"
"P01";"394";"642";"t";"2015-01-01 08:12:46.756";"2015-01-01 08:14:46.664"
"P01";"395";"642";"t";"2015-01-01 08:14:46.664";"2015-01-01 08:26:33.449"
"P01";"396";"642";"t";"2015-01-01 08:26:33.449";"2015-01-01 08:41:18.038"
"P01";"397";"642";"t";"2015-01-01 08:41:18.038";"2015-01-01 08:58:59.34"
