gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	rights	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
1049650324	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO-Vertebr:45249	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Stølan	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.37359	9.63432	0.0	0.0			2012-05-20T00:00Z	20	5	2012	2441108	2441108	HUMAN_OBSERVATION	NZF	SO-Vertebr	45249					Ingolf Røtvei, Oppdal Bygdealmenning			2015-06-05T21:37Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1049650400	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO-Vertebr:45221	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Kolla	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.2932	9.51609	0.0	0.0			2012-09-17T00:00Z	17	9	2012	2441108	2441108	HUMAN_OBSERVATION	NZF	SO-Vertebr	45221					Håvard Rønning, Oppdal Bygdealmenning			2015-06-05T21:37Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1049650581	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO-Vertebr:45282	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Kvammen	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.39441	9.61899	0.0	0.0			2012-03-16T00:00Z	16	3	2012	2441108	2441108	HUMAN_OBSERVATION	NZF	SO-Vertebr	45282					Ingolf Røtvei, Oppdal Bygdealmenning			2015-06-05T21:37Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1049651603	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO-Vertebr:47133	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Høgsnyta (nord)	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.33712	9.60845	0.0	0.0			2013-03-07T00:00Z	7	3	2013	2441108	2441108	HUMAN_OBSERVATION	NZF	SO-Vertebr	47133					Bjørn Rangbru			2015-06-05T21:37Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1049652481	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO-Vertebr:48120	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	1 km N Skallen, skogbandet	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.3583	9.62113	0.0	0.0			2013-05-02T00:00Z	2	5	2013	2441108	2441108	HUMAN_OBSERVATION	NZF	SO-Vertebr	48120					Tord Bretten			2015-06-05T21:37Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1049654783	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO-Vertebr:50299	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Søre bru	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.23148	9.26504	0.0	0.0			2013-08-14T00:00Z	14	8	2013	2441108	2441108	HUMAN_OBSERVATION	NZF	SO-Vertebr	50299					Tord Bretten			2015-06-05T21:37Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1049654865	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO-Vertebr:50306	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Lesjagrensa	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.27914	9.29148	0.0	0.0			2013-08-14T00:00Z	14	8	2013	2441108	2441108	HUMAN_OBSERVATION	NZF	SO-Vertebr	50306					Tord Bretten			2015-06-05T21:37Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1049655191	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO-Vertebr:50867	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Grønflekkan	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.32941	9.56881	0.0	0.0			2013-10-02T00:00Z	2	10	2013	2441108	2441108	HUMAN_OBSERVATION	NZF	SO-Vertebr	50867					Tord Bretten			2015-06-05T21:37Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1049655294	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO-Vertebr:50645	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Svånådalen	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.2627	9.34109	0.0	0.0			2013-09-10T00:00Z	10	9	2013	2441108	2441108	HUMAN_OBSERVATION	NZF	SO-Vertebr	50645					Tord Bretten			2015-06-05T21:37Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1049655737	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO-Vertebr:51329	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Kaldvella	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.29155	9.53867	0.0	0.0			2013-09-12T00:00Z	12	9	2013	2441108	2441108	HUMAN_OBSERVATION	NZF	SO-Vertebr	51329					Håvard Rønning			2015-06-05T21:37Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1049655831	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO-Vertebr:51549	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO		d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.2762	9.58032	0.0	0.0			2013-06-07T00:00Z	7	6	2013	2441108	2441108	HUMAN_OBSERVATION	NZF	SO-Vertebr	51549					Ingolf Røtvei			2015-06-05T21:37Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1049655933	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO-Vertebr:51559	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO		d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.32308	9.47351	0.0	0.0			2013-09-20T00:00Z	20	9	2013	2441108	2441108	HUMAN_OBSERVATION	NZF	SO-Vertebr	51559					Ingolf Røtvei			2015-06-05T21:37Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1049657023	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO-Vertebr:53139	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Ovnrestene	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.32412	9.50164	0.0	0.0			2014-03-11T00:00Z	11	3	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO-Vertebr	53139					Tord Bretten			2015-06-05T21:37Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1049660165	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO-Vertebr:57842	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Grønnbakken	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.27577	9.5814	0.0	0.0			2014-05-14T00:00Z	14	5	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO-Vertebr	57842					Ingolf Røtvei, Tord Bretten			2015-06-05T21:37Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1049660197	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO-Vertebr:57829	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	V for Svåni	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.25946	9.53725	0.0	0.0			2014-05-13T00:00Z	13	5	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO-Vertebr	57829					Christian Steel			2015-06-05T21:37Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1049661099	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO-Vertebr:58246	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Golan	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.45121	9.53917	0.0	0.0			2014-06-03T00:00Z	3	6	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO-Vertebr	58246					Tord Bretten			2015-06-05T21:37Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1049661163	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO-Vertebr:58407	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Stolpen	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.19468	9.51592	0.0	0.0			2014-06-07T00:00Z	7	6	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO-Vertebr	58407					Trond Toldnes, Tord Bretten			2015-06-05T21:37Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1049661709	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO-Vertebr:58924	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO		d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.20475	9.47477	0.0	0.0			2014-06-26T00:00Z	26	6	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO-Vertebr	58924					Tommy Sønsterud, Tord Bretten			2015-06-05T21:37Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1049661949	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO-Vertebr:58943	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO		d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.34017	9.52228	0.0	0.0			2014-06-27T00:00Z	27	6	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO-Vertebr	58943					Tord Bretten			2015-06-05T21:37Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1049662476	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO-Vertebr:59778	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Stølan	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.37438	9.63693	0.0	0.0			2014-07-06T00:00Z	6	7	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO-Vertebr	59778					Ingolf Røtvei, Tord Bretten			2015-06-05T21:37Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1049662551	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO-Vertebr:59787	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Snøheim-Hjerkinn	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.25224	9.4815	0.0	0.0			2014-07-09T00:00Z	9	7	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO-Vertebr	59787					Tord Bretten			2015-06-05T21:37Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1145254807	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:221807?seid=131093	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	US	none recorded	939ed180-aa7b-11db-8edf-b8a03c50a862											2441108	2441108	PRESERVED_SPECIMEN	MSB	Mammal specimens	221807		Bradley M. Truett	http://arctosdb.org/home/data/		Collector(s): Stephen O. MacDonald; Preparator(s): Bradley M. Truett, John P. Kavanaugh			2016-01-20T06:17Z		
1145254813	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:221806?seid=930761	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	US	none recorded	939ed180-aa7b-11db-8edf-b8a03c50a862											2441108	2441108	PRESERVED_SPECIMEN	MSB	Mammal specimens	221806		Bradley M. Truett	http://arctosdb.org/home/data/		Collector(s): Stephen O. MacDonald; Preparator(s): Bradley M. Truett, John P. Kavanaugh			2016-01-20T06:17Z		
1145254826	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:221826?seid=859322	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	US	none recorded	939ed180-aa7b-11db-8edf-b8a03c50a862											2441108	2441108	PRESERVED_SPECIMEN	MSB	Mammal specimens	221826		Bradley M. Truett	http://arctosdb.org/home/data/		Collector(s): Stephen O. MacDonald; Preparator(s): Bradley M. Truett, John P. Kavanaugh			2016-01-20T06:17Z		
1092467565	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO-Vertebr:60084	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Stroplsjødalen	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.3099	9.48221	0.0	0.0			2014-08-26T00:00Z	26	8	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO-Vertebr	60084					Tord Bretten			2015-06-05T21:37Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1092467780	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO-Vertebr:60343	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Kjelsungdal S	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.22632	9.13272	0.0	0.0			2014-09-07T00:00Z	7	9	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO-Vertebr	60343					Tord Bretten			2015-06-05T21:37Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1092468793	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO-Vertebr:61592	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Salen øst	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.32299	9.55639	0.0	0.0			2014-06-27T00:00Z	27	6	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO-Vertebr	61592					Ingolf Røtvei			2015-06-05T21:37Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1092468908	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO-Vertebr:61573	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Stølådalen	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.38123	9.59968	0.0	0.0			2014-05-04T00:00Z	4	5	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO-Vertebr	61573					Ingolf Røtvei			2015-06-05T21:37Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1092469339	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO-Vertebr:61645	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Høgsnyta	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.3204	9.59926	0.0	0.0			2014-05-26T00:00Z	26	5	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO-Vertebr	61645					Håvard Rønning			2015-06-05T21:37Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1092471615	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO-Vertebr:65065	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO		d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.23744	9.37297	0.0	0.0			2015-04-15T00:00Z	15	4	2015	2441108	2441108	HUMAN_OBSERVATION	NZF	SO-Vertebr	65065					Trond Toldnes, Tord Bretten			2015-06-05T21:37Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
779860892	b7ec1bf8-819b-11e2-bad2-00145eb45e9a		Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	DE	Tierpark Berlin	10980920-6dad-11da-ad13-b8a03c50a862											2441108	2441108	OBSERVATION	MfN	TSA	TSA:Ovibos_moschatus_S_1439_1_1					Kaiser, Martin			2015-01-19T23:31Z	SOUND	
784002911	6d2cfc0a-9903-40b8-802b-403398218e4a	urn:catalog:UMMZ:Mammals:112377	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	GL	MESTERS VIG,23DEG45'W.LONG. 72DEG 11'N.LAT.	6ea87510-0561-11d8-b851-b8a03c50a862	72.18333	-23.75					1962-07-10T00:00Z	10	7	1962	2441108	2441108	PRESERVED_SPECIMEN	UMMZ	Mammals	112377			http://creativecommons.org/publicdomain/zero/1.0		NORMAN LASCA		NATIVE	2015-04-07T18:41Z		MODIFIED_DATE_UNLIKELY
80070000	427a6290-0c65-11dd-84d2-b8a03c50a862	MZLU:Mammalia:L899/3043	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)			4c415e40-1e21-11de-9e40-a0d6ecebb8bf										1899	2441108	2441108	PRESERVED_SPECIMEN	MZLU	Mammalia	L899/3043								2016-01-07T11:52Z		
1234605775	e0dbf705-cec4-4dce-a152-fc4ebe14674d	URI:catalog:ROM:Palaeobiology-Vertebrate Fossils:28474	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	CA	1.4 km W of Eaglesham Side Road, Eaglesham; W of The 5th Meridian; 2-26-78	ff418020-1d67-11d9-8435-b8a03c50a862											2441108	2441108	FOSSIL_SPECIMEN	ROM	Vertebrate Palaeontology	28474	B-48	Seymour, K.	https://creativecommons.org/licenses/by-nc/4.0/	Royal Ontario Museum; ROM	Churcher, C.S.			2016-02-09T15:49Z		
476870968	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:47088	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	DK		b4640710-8e03-11d8-b956-b8a03c50a862											2441108	2441108	PRESERVED_SPECIMEN	MCZ	Mamm	47088		[no agent data]		President and Fellows of Harvard College	[no agent data]			2016-02-01T19:01Z		
1238719884	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11218978	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Kolla (sørlia), Dovre, Op	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.27484	9.50227	0.0	0.0			2006-04-09T00:00Z	9	4	2006	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11218978					John Martin Mjelde			2016-02-11T20:01Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238729941	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11235503	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Salen, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.32419	9.55577	0.0	0.0			2010-03-21T00:00Z	21	3	2010	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11235503					Oppdal Bygdealmenning, Ingolf Røtvei			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238730038	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11235588	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Søndre løkke, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.30171	9.5995	0.0	0.0			2010-06-12T00:00Z	12	6	2010	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11235588					Oppdal Bygdealmenning, Tord Bretten, Ingolf Røtvei			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238730040	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11235578	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Nystubekk (tunneltaket), Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.34398	9.61602	0.0	0.0			2010-05-28T00:00Z	28	5	2010	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11235578					Oppdal Bygdealmenning, Ingolf Røtvei			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238730067	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11235508	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Salen, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.32419	9.55577	0.0	0.0			2010-04-07T00:00Z	7	4	2010	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11235508					Oppdal Bygdealmenning, Håvard Rønning			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238730142	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11235590	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Drivstoggovollan, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.43723	9.59517	0.0	0.0			2010-06-14T00:00Z	14	6	2010	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11235590					Oppdal Bygdealmenning, Tord Bretten, Ingolf Røtvei			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238730224	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11235758	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Vesle Nystugguhø, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.32192	9.52791	0.0	0.0			2010-08-27T00:00Z	27	8	2010	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11235758					Oppdal Bygdealmenning, Håvard Rønning			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238730510	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11236278	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Storbekken, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.27759	9.54058	0.0	0.0			2010-09-21T00:00Z	21	9	2010	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11236278					Tord Bretten			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238730955	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11236376	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Nystubekk (tunneltaket), Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.34398	9.61602	0.0	0.0			2010-06-07T00:00Z	7	6	2010	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11236376					Tord Bretten			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238730973	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11235778	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Sandbrekkøyan, Sunndal, Mr	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.69824	8.42329	0.0	0.0			2010-09-01T00:00Z	1	9	2010	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11235778					Oppdal Bygdealmenning, Ingolf Røtvei, Håvard Rønning			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
